,title,id,arxiv_url,published
0,Doc2AHP: Inferring Structured Multi-Criteria Decision Models via Semantic Trees with LLMs,2601.16479,http://arxiv.org/abs/2601.16479v1,2026-01-23 06:20:23+00:00
1,DeMark: A Query-Free Black-Box Attack on Deepfake Watermarking Defenses,2601.16473,http://arxiv.org/abs/2601.16473v1,2026-01-23 06:04:43+00:00
2,RENEW: Risk- and Energy-Aware Navigation in Dynamic Waterways,2601.16424,http://arxiv.org/abs/2601.16424v1,2026-01-23 03:33:52+00:00
3,Improving the Accuracy of Community Detection on Signed Networks via Community Refinement and Contrastive Learning,2601.16372,http://arxiv.org/abs/2601.16372v1,2026-01-23 00:00:13+00:00
4,Beyond Outcome Verification: Verifiable Process Reward Models for Structured Reasoning,2601.17223,http://arxiv.org/abs/2601.17223v1,2026-01-23 23:22:20+00:00
5,Conservative & Aggressive NaNs Accelerate U-Nets for Neuroimaging,2601.17180,http://arxiv.org/abs/2601.17180v1,2026-01-23 21:13:25+00:00
6,Beyond Instrumental and Substitutive Paradigms: Introducing Machine Culture as an Emergent Phenomenon in Large Language Models,2601.17096,http://arxiv.org/abs/2601.17096v1,2026-01-23 13:11:28+00:00
7,PC-MCL: Patient-Consistent Multi-Cycle Learning with multi-label bias correction for respiratory sound classification,2601.17080,http://arxiv.org/abs/2601.17080v1,2026-01-23 05:20:08+00:00
8,Explaining Group Recommendations via Counterfactuals,2601.16882,http://arxiv.org/abs/2601.16882v2,2026-01-23 16:42:05+00:00
9,CUROCKET: Optimizing ROCKET for GPU,2601.17091,http://arxiv.org/abs/2601.17091v1,2026-01-23 11:21:52+00:00
10,A Scalable Measure of Loss Landscape Curvature for Analyzing the Training Dynamics of LLMs,2601.16979,http://arxiv.org/abs/2601.16979v1,2026-01-23 18:59:40+00:00
11,Jacobian Scopes: token-level causal attributions in LLMs,2601.16407,http://arxiv.org/abs/2601.16407v1,2026-01-23 02:36:38+00:00
12,Sycophancy Hides Linearly in the Attention Heads,2601.16644,http://arxiv.org/abs/2601.16644v1,2026-01-23 11:04:04+00:00
13,Process-Tensor Tomography of SGD: Measuring Non-Markovian Memory via Back-Flow of Distinguishability,2601.16563,http://arxiv.org/abs/2601.16563v1,2026-01-23 09:03:25+00:00
14,CORD: Bridging the Audio-Text Reasoning Gap via Weighted On-policy Cross-modal Distillation,2601.16547,http://arxiv.org/abs/2601.16547v1,2026-01-23 08:31:24+00:00
15,Orbitopal Fixing in SAT,2601.16855,http://arxiv.org/abs/2601.16855v1,2026-01-23 16:01:48+00:00
16,Boosting Deep Reinforcement Learning with Semantic Knowledge for Robotic Manipulators,2601.16866,http://arxiv.org/abs/2601.16866v1,2026-01-23 16:14:28+00:00
17,Benchmarking von ASR-Modellen im deutschen medizinischen Kontext: Eine Leistungsanalyse anhand von Anamnesegesprächen,2601.19945,http://arxiv.org/abs/2601.19945v1,2026-01-23 22:32:40+00:00
18,Sim-to-Real Transfer via a Style-Identified Cycle Consistent Generative Adversarial Network: Zero-Shot Deployment on Robotic Manipulators through Visual Domain Adaptation,2601.16677,http://arxiv.org/abs/2601.16677v1,2026-01-23 11:48:15+00:00
19,Empowering Medical Equipment Sustainability in Low-Resource Settings: An AI-Powered Diagnostic and Support Platform for Biomedical Technicians,2601.16967,http://arxiv.org/abs/2601.16967v1,2026-01-23 18:39:55+00:00
20,AgentDrive: An Open Benchmark Dataset for Agentic AI Reasoning with LLM-Generated Scenarios in Autonomous Systems,2601.16964,http://arxiv.org/abs/2601.16964v1,2026-01-23 18:33:41+00:00
21,Mixture-of-Models: Unifying Heterogeneous Agents via N-Way Self-Evaluating Deliberation,2601.16863,http://arxiv.org/abs/2601.16863v1,2026-01-23 16:11:54+00:00
22,"Privacy in Human-AI Romantic Relationships: Concerns, Boundaries, and Agency",2601.16824,http://arxiv.org/abs/2601.16824v1,2026-01-23 15:23:37+00:00
23,Incorporating Eye-Tracking Signals Into Multimodal Deep Visual Models For Predicting User Aesthetic Experience In Residential Interiors,2601.16811,http://arxiv.org/abs/2601.16811v1,2026-01-23 15:02:44+00:00
24,Will It Survive? Deciphering the Fate of AI-Generated Code in Open Source,2601.16809,http://arxiv.org/abs/2601.16809v1,2026-01-23 15:00:46+00:00
25,SoS: Analysis of Surface over Semantics in Multilingual Text-To-Image Generation,2601.16803,http://arxiv.org/abs/2601.16803v1,2026-01-23 14:55:11+00:00
26,DeepEra: A Deep Evidence Reranking Agent for Scientific Retrieval-Augmented Generated Question Answering,2601.16478,http://arxiv.org/abs/2601.16478v1,2026-01-23 06:19:08+00:00
27,Emotion-LLaMAv2 and MMEVerse: A New Framework and Benchmark for Multimodal Emotion Understanding,2601.16449,http://arxiv.org/abs/2601.16449v1,2026-01-23 05:02:43+00:00
28,AlphaFace: High Fidelity and Real-time Face Swapper Robust to Facial Pose,2601.16429,http://arxiv.org/abs/2601.16429v1,2026-01-23 04:01:49+00:00
29,PyHealth 2.0: A Comprehensive Open-Source Toolkit for Accessible and Reproducible Clinical Deep Learning,2601.16414,http://arxiv.org/abs/2601.16414v1,2026-01-23 03:00:23+00:00
30,SycoEval-EM: Sycophancy Evaluation of Large Language Models in Simulated Clinical Encounters for Emergency Care,2601.16529,http://arxiv.org/abs/2601.16529v1,2026-01-23 08:01:39+00:00
31,TangramPuzzle: Evaluating Multimodal Large Language Models with Compositional Spatial Reasoning,2601.16520,http://arxiv.org/abs/2601.16520v1,2026-01-23 07:35:05+00:00
32,Finite-Time Analysis of Gradient Descent for Shallow Transformers,2601.16514,http://arxiv.org/abs/2601.16514v1,2026-01-23 07:28:17+00:00
33,SafeThinker: Reasoning about Risk to Deepen Safety Beyond Shallow Alignment,2601.16506,http://arxiv.org/abs/2601.16506v1,2026-01-23 07:12:53+00:00
34,EvoConfig: Self-Evolving Multi-Agent Systems for Efficient Autonomous Environment Configuration,2601.16489,http://arxiv.org/abs/2601.16489v1,2026-01-23 06:33:01+00:00
35,Timely Machine: Awareness of Time Makes Test-Time Scaling Agentic,2601.16486,http://arxiv.org/abs/2601.16486v1,2026-01-23 06:28:52+00:00
36,Emerging Threats and Countermeasures in Neuromorphic Systems: A Survey,2601.16589,http://arxiv.org/abs/2601.16589v1,2026-01-23 09:43:26+00:00
