,title,id,arxiv_url,published
0,Evaluating LLMs for Zeolite Synthesis Event Extraction (ZSEE): A Systematic Analysis of Prompting Strategies,2512.15312,http://arxiv.org/abs/2512.15312v1,2025-12-17 11:02:31+00:00
1,Spectral Representation-based Reinforcement Learning,2512.15036,http://arxiv.org/abs/2512.15036v1,2025-12-17 02:54:42+00:00
2,Meta-learners for few-shot weakly-supervised optic disc and cup segmentation on fundus images,2512.15061,http://arxiv.org/abs/2512.15061v2,2025-12-17 03:56:34+00:00
3,LADY: Linear Attention for Autonomous Driving Efficiency without Transformers,2512.15038,http://arxiv.org/abs/2512.15038v2,2025-12-17 03:03:40+00:00
4,Are We on the Right Way to Assessing LLM-as-a-Judge?,2512.16041,http://arxiv.org/abs/2512.16041v1,2025-12-17 23:49:55+00:00
5,State-Augmented Graphs for Circular Economy Triage,2512.15824,http://arxiv.org/abs/2512.15824v1,2025-12-17 16:23:47+00:00
6,MCP-SafetyBench: A Benchmark for Safety Evaluation of Large Language Models with Real-World MCP Servers,2512.15163,http://arxiv.org/abs/2512.15163v1,2025-12-17 08:00:32+00:00
7,Offline Multi-Task Multi-Objective Data-Driven Evolutionary Algorithm with Language Surrogate Model and Implicit Q-Learning,2512.15149,http://arxiv.org/abs/2512.15149v1,2025-12-17 07:30:11+00:00
8,Beyond Proximity: A Keypoint-Trajectory Framework for Classifying Affiliative and Agonistic Social Networks in Dairy Cattle,2512.14998,http://arxiv.org/abs/2512.14998v1,2025-12-17 01:01:51+00:00
9,Exploring User Acceptance and Concerns toward LLM-powered Conversational Agents in Immersive Extended Reality,2512.15343,http://arxiv.org/abs/2512.15343v1,2025-12-17 11:41:25+00:00
10,Graph Contextual Reinforcement Learning for Efficient Directed Controller Synthesis,2512.15295,http://arxiv.org/abs/2512.15295v1,2025-12-17 10:45:27+00:00
11,Explaining the Reasoning of Large Language Models Using Attribution Graphs,2512.15663,http://arxiv.org/abs/2512.15663v1,2025-12-17 18:15:26+00:00
12,On Assessing the Relevance of Code Reviews Authored by Generative Models,2512.15466,http://arxiv.org/abs/2512.15466v1,2025-12-17 14:12:31+00:00
13,Spatia: Video Generation with Updatable Spatial Memory,2512.15716,http://arxiv.org/abs/2512.15716v1,2025-12-17 18:59:59+00:00
14,Navigating Taxonomic Expansions of Entity Sets Driven by Knowledge Bases,2512.16953,http://arxiv.org/abs/2512.16953v1,2025-12-17 17:38:57+00:00
15,The Semantic Illusion: Certified Limits of Embedding-Based Hallucination Detection in RAG Systems,2512.15068,http://arxiv.org/abs/2512.15068v2,2025-12-17 04:22:28+00:00
16,Vision-based module for accurately reading linear scales in a laboratory,2512.15327,http://arxiv.org/abs/2512.15327v1,2025-12-17 11:24:22+00:00
17,Managing Ambiguity: A Proof of Concept of Human-AI Symbiotic Sense-making based on Quantum-Inspired Cognitive Mechanism of Rogue Variable Detection,2512.15325,http://arxiv.org/abs/2512.15325v1,2025-12-17 11:23:18+00:00
18,ChatGPT and Gemini participated in the Korean College Scholastic Ability Test -- Earth Science I,2512.15298,http://arxiv.org/abs/2512.15298v1,2025-12-17 10:46:41+00:00
19,RFKG-CoT: Relation-Driven Adaptive Hop-count Selection and Few-Shot Path Guidance for Knowledge-Aware QA,2512.15219,http://arxiv.org/abs/2512.15219v1,2025-12-17 09:14:08+00:00
20,HD-Prot: A Protein Language Model for Joint Sequence-Structure Modeling with Continuous Structure Tokens,2512.15133,http://arxiv.org/abs/2512.15133v1,2025-12-17 06:46:27+00:00
21,Tracking spatial temporal details in ultrasound long video via wavelet analysis and memory bank,2512.15066,http://arxiv.org/abs/2512.15066v1,2025-12-17 04:11:05+00:00
22,"Agentic AI for Integrated Sensing and Communication: Analysis, Framework, and Case Study",2512.15044,http://arxiv.org/abs/2512.15044v1,2025-12-17 03:16:06+00:00
23,VTCBench: Can Vision-Language Models Understand Long Context with Vision-Text Compression?,2512.15649,http://arxiv.org/abs/2512.15649v1,2025-12-17 17:58:35+00:00
24,Soft Geometric Inductive Bias for Object Centric Dynamics,2512.15493,http://arxiv.org/abs/2512.15493v1,2025-12-17 14:40:37+00:00
25,"Lights, Camera, Consistency: A Multistage Pipeline for Character-Stable AI Video Stories",2512.16954,http://arxiv.org/abs/2512.16954v1,2025-12-17 18:10:27+00:00
26,Few-Shot Inference of Human Perceptions of Robot Performance in Social Navigation Scenarios,2512.16019,http://arxiv.org/abs/2512.16019v1,2025-12-17 23:06:36+00:00
27,Subjective functions,2512.15948,http://arxiv.org/abs/2512.15948v1,2025-12-17 20:22:22+00:00
28,Social Story Frames: Contextual Reasoning about Narrative Intent and Reception,2512.15925,http://arxiv.org/abs/2512.15925v1,2025-12-17 19:41:32+00:00
29,Human-like Working Memory from Artificial Intrinsic Plasticity Neurons,2512.15829,http://arxiv.org/abs/2512.15829v1,2025-12-17 17:24:37+00:00
30,CodeMem: Architecting Reproducible Agents via Dynamic MCP and Procedural Memory,2512.15813,http://arxiv.org/abs/2512.15813v1,2025-12-17 11:28:25+00:00
31,A Conditioned UNet for Music Source Separation,2512.15532,http://arxiv.org/abs/2512.15532v1,2025-12-17 15:35:57+00:00
32,"""I am here for you"": How relational conversational AI appeals to adolescents, especially those who are socially and emotionally vulnerable",2512.15117,http://arxiv.org/abs/2512.15117v2,2025-12-17 06:17:52+00:00
33,SMART: Semantic Matching Contrastive Learning for Partially View-Aligned Clustering,2512.15396,http://arxiv.org/abs/2512.15396v1,2025-12-17 12:48:41+00:00
34,Optimizing Agentic Language Model Inference via Speculative Tool Calls,2512.15834,http://arxiv.org/abs/2512.15834v1,2025-12-17 18:22:44+00:00
35,A Clustering-Based Variable Ordering Framework for Relaxed Decision Diagrams for Maximum Weighted Independent Set Problem,2512.15198,http://arxiv.org/abs/2512.15198v1,2025-12-17 08:49:38+00:00
36,Governing rapid technological change: Policy Delphi on the future of European AI governance,2512.15196,http://arxiv.org/abs/2512.15196v1,2025-12-17 08:46:54+00:00
37,Automatic Reward Shaping from Multi-Objective Human Heuristics,2512.15120,http://arxiv.org/abs/2512.15120v1,2025-12-17 06:24:38+00:00
38,How Many Heads Make an SSM? A Unified Framework for Attention and State Space Models,2512.15115,http://arxiv.org/abs/2512.15115v1,2025-12-17 06:15:24+00:00
39,Feature-Centric Unsupervised Node Representation Learning Without Homophily Assumption,2512.15112,http://arxiv.org/abs/2512.15112v1,2025-12-17 06:04:37+00:00
40,Beyond Fast and Slow: Cognitive-Inspired Elastic Reasoning for Large Language Models,2512.15089,http://arxiv.org/abs/2512.15089v1,2025-12-17 05:11:58+00:00
41,SGM: Safety Glasses for Multimodal Large Language Models via Neuron-Level Detoxification,2512.15052,http://arxiv.org/abs/2512.15052v1,2025-12-17 03:31:36+00:00
42,HERO: Hierarchical Traversable 3D Scene Graphs for Embodied Navigation Among Movable Obstacles,2512.15047,http://arxiv.org/abs/2512.15047v1,2025-12-17 03:22:27+00:00
43,Beyond Accuracy: A Geometric Stability Analysis of Large Language Models in Chess Evaluation,2512.15033,http://arxiv.org/abs/2512.15033v1,2025-12-17 02:49:10+00:00
