,title,id,arxiv_url,published
0,VS-Bench: Evaluating VLMs for Strategic Reasoning and Decision-Making in Multi-Agent Environments,2506.02387,http://arxiv.org/abs/2506.02387v1,2025-06-03 02:57:38+00:00
1,OThink-R1: Intrinsic Fast/Slow Thinking Mode Switching for Over-Reasoning Mitigation,2506.02397,http://arxiv.org/abs/2506.02397v1,2025-06-03 03:31:30+00:00
2,A Smart Multimodal Healthcare Copilot with Powerful LLM Reasoning,2506.02470,http://arxiv.org/abs/2506.02470v1,2025-06-03 05:39:02+00:00
3,"Think Twice, Act Once: A Co-Evolution Framework of LLM and RL for Large-Scale Decision Making",2506.02522,http://arxiv.org/abs/2506.02522v1,2025-06-03 06:52:37+00:00
4,Towards Generating Controllable and Solvable Geometry Problem by Leveraging Symbolic Deduction Engine,2506.02565,http://arxiv.org/abs/2506.02565v1,2025-06-03 07:49:38+00:00
5,MLaGA: Multimodal Large Language and Graph Assistant,2506.02568,http://arxiv.org/abs/2506.02568v1,2025-06-03 07:52:00+00:00
6,ADFormer: Aggregation Differential Transformer for Passenger Demand Forecasting,2506.02576,http://arxiv.org/abs/2506.02576v3,2025-06-03 07:55:51+00:00
7,V2X-UniPool: Unifying Multimodal Perception and Knowledge Reasoning for Autonomous Driving,2506.02580,http://arxiv.org/abs/2506.02580v1,2025-06-03 08:00:57+00:00
8,EALG: Evolutionary Adversarial Generation of Language Model-Guided Generators for Combinatorial Optimization,2506.02594,http://arxiv.org/abs/2506.02594v1,2025-06-03 08:13:41+00:00
9,A Time-Enhanced Data Disentanglement Network for Traffic Flow Forecasting,2506.02609,http://arxiv.org/abs/2506.02609v1,2025-06-03 08:28:48+00:00
10,Truly Assessing Fluid Intelligence of Large Language Models through Dynamic Reasoning Evaluation,2506.02648,http://arxiv.org/abs/2506.02648v1,2025-06-03 09:01:08+00:00
11,From Prompts to Protection: Large Language Model-Enabled In-Context Learning for Smart Public Safety UAV,2506.02649,http://arxiv.org/abs/2506.02649v1,2025-06-03 09:01:33+00:00
12,Shaking to Reveal: Perturbation-Based Detection of LLM Hallucinations,2506.02696,http://arxiv.org/abs/2506.02696v1,2025-06-03 09:44:28+00:00
13,Open-Set Living Need Prediction with Large Language Models,2506.02713,http://arxiv.org/abs/2506.02713v1,2025-06-03 10:10:19+00:00
