,title,id,arxiv_url,published
0,BASIL: Best-Action Symbolic Interpretable Learning for Evolving Compact RL Policies,2506.00328,http://arxiv.org/abs/2506.00328v1,2025-05-31 00:47:24+00:00
1,World Models for Cognitive Agents: Transforming Edge Intelligence in Future Networks,2506.00417,http://arxiv.org/abs/2506.00417v1,2025-05-31 06:43:00+00:00
2,MIRROR: Cognitive Inner Monologue Between Conversational Turns for Persistent Reflection and Reasoning in Conversational LLMs,2506.00430,http://arxiv.org/abs/2506.00430v1,2025-05-31 07:17:48+00:00
3,Monitoring Robustness and Individual Fairness,2506.00496,http://arxiv.org/abs/2506.00496v1,2025-05-31 10:27:54+00:00
4,"A ""Wenlu"" Brain System for Multimodal Cognition and Embodied Decision-Making: A Secure New Architecture for Deep Integration of Foundation Models and Domain Knowledge",2506.00570,http://arxiv.org/abs/2506.00570v1,2025-05-31 14:01:34+00:00
5,Do Language Models Mirror Human Confidence? Exploring Psychological Insights to Address Overconfidence in LLMs,2506.00582,http://arxiv.org/abs/2506.00582v1,2025-05-31 14:37:18+00:00
6,RiOSWorld: Benchmarking the Risk of Multimodal Computer-Use Agents,2506.00618,http://arxiv.org/abs/2506.00618v2,2025-05-31 16:04:59+00:00
7,AgentAuditor: Human-Level Safety and Security Evaluation for LLM Agents,2506.00641,http://arxiv.org/abs/2506.00641v1,2025-05-31 17:10:23+00:00
8,Latent Guidance in Diffusion Models for Perceptual Evaluations,2506.00327,http://arxiv.org/abs/2506.00327v1,2025-05-31 00:41:59+00:00
9,Recover Experimental Data with Selection Bias using Counterfactual Logic,2506.00335,http://arxiv.org/abs/2506.00335v2,2025-05-31 01:23:39+00:00
10,Efficient Latent Semantic Clustering for Scaling Test-Time Computation of LLMs,2506.00344,http://arxiv.org/abs/2506.00344v1,2025-05-31 02:08:32+00:00
11,Exploring the Performance of Perforated Backpropagation through Further Experiments,2506.00356,http://arxiv.org/abs/2506.00356v1,2025-05-31 02:52:17+00:00
12,Neural Network-based Information-Theoretic Transceivers for High-Order Modulation Schemes,2506.00368,http://arxiv.org/abs/2506.00368v1,2025-05-31 03:22:26+00:00
13,Position: Olfaction Standardization is Essential for the Advancement of Embodied Artificial Intelligence,2506.00398,http://arxiv.org/abs/2506.00398v1,2025-05-31 05:35:13+00:00
14,Scaling Textual Gradients via Sampling-Based Momentum,2506.00400,http://arxiv.org/abs/2506.00400v1,2025-05-31 05:35:45+00:00
